"gene_id","transcript_id","chr","start","stop","Start","Stop","Type","GeneSymbol","ClinicalSignificance","PhenotypeList"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589267,6589267,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589195,6589195,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589195,6589195,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589221,6589221,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589221,6589221,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589245,6589245,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589245,6589245,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589265,6589265,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6589195,6589292,6589265,6589265,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592172,6592172,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592172,6592172,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592220,6592220,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592220,6592220,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592214,6592214,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592214,6592214,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592213,6592213,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified"
"ENSG00000178445","ENST00000321612","9",6592143,6592223,6592213,6592213,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592982,6592982,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|GLDC-related disorder|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592982,6592982,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|GLDC-related disorder|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592933,6592933,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592933,6592933,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592870,6592870,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|GLDC-related disorder"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592870,6592870,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|GLDC-related disorder"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592910,6592910,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592910,6592910,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592871,6592871,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592871,6592871,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592935,6592935,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592935,6592935,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592889,6592889,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592889,6592889,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592913,6592913,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592913,6592913,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592964,6592964,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592964,6592964,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592926,6592926,"single nucleotide variant","GLDC","Pathogenic","Inborn genetic diseases"
"ENSG00000178445","ENST00000321612","9",6592851,6592990,6592926,6592926,"single nucleotide variant","GLDC","Pathogenic","Inborn genetic diseases"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595109,6595109,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy|not provided|Inborn genetic diseases|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595109,6595109,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy|not provided|Inborn genetic diseases|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595046,6595046,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified|not provided"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595046,6595046,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified|not provided"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595081,6595081,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595081,6595081,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595092,6595092,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595092,6595092,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595019,6595019,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595019,6595019,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595081,6595081,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6595014,6595119,6595081,6595081,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602153,6602153,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602153,6602153,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602147,6602147,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Inborn genetic diseases|Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602147,6602147,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Inborn genetic diseases|Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602119,6602119,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602119,6602119,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602156,6602156,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602156,6602156,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602180,6602180,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602180,6602180,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602192,6602192,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602192,6602192,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602186,6602186,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602186,6602186,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602137,6602137,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602137,6602137,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602146,6602146,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602146,6602146,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602156,6602156,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602156,6602156,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602122,6602122,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602122,6602122,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602181,6602181,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602181,6602181,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602116,6602116,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","not specified|Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602116,6602116,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","not specified|Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602167,6602167,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602167,6602167,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602119,6602119,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602119,6602119,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602146,6602146,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602146,6602146,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602168,6602168,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6602109,6602205,6602168,6602168,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604637,6604637,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy|not provided|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604637,6604637,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy|not provided|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604759,6604759,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604759,6604759,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604775,6604775,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not specified|not provided"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604775,6604775,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not specified|not provided"
"ENSG00000178445","ENST00000321612","9",6604588,6604784,6604775,6604775,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","not provided|Glycine encephalopathy"
