"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","tag","transcript_id","transcript_type","transcript_name","exon_number","exon_id","transcript_support_level","havana_transcript","hgnc_id","havana_gene","ont","protein_id","ccdsid","artif_dupl"
"chr8",56211686,56217538,5853,"+","HAVANA","transcript",NA,NA,"ENSG00000170791.18","protein_coding","CHCHD7","2","CCDS","ENST00000521831.5","protein_coding","CHCHD7-211",NA,NA,"2","OTTHUMT00000378217.2","HGNC:28314","OTTHUMG00000074081.5",NA,"ENSP00000429635.1","CCDS55233.1",NA
"chr8",56211756,56218615,6860,"+","ENSEMBL","transcript",NA,NA,"ENSG00000170791.18","protein_coding","CHCHD7","3","CCDS","ENST00000303759.3","protein_coding","CHCHD7-201",NA,NA,"1",NA,"HGNC:28314","OTTHUMG00000074081.5",NA,"ENSP00000306425.3","CCDS34895.1",NA
"chr8",56211789,56218809,7021,"+","HAVANA","transcript",NA,NA,"ENSG00000170791.18","protein_coding","CHCHD7","2","CCDS","ENST00000355315.8","protein_coding","CHCHD7-202",NA,NA,"2","OTTHUMT00000378218.2","HGNC:28314","OTTHUMG00000074081.5",NA,"ENSP00000347469.3","CCDS34896.1",NA
"chr8",56211798,56218619,6822,"+","HAVANA","transcript",NA,NA,"ENSG00000170791.18","protein_coding","CHCHD7","2","CCDS","ENST00000518801.5","protein_coding","CHCHD7-207",NA,NA,"1","OTTHUMT00000378228.1","HGNC:28314","OTTHUMG00000074081.5",NA,"ENSP00000428274.1","CCDS55232.1",NA
"chr8",56211798,56218798,7001,"+","HAVANA","transcript",NA,NA,"ENSG00000170791.18","protein_coding","CHCHD7","2","CCDS","ENST00000523975.5","protein_coding","CHCHD7-218",NA,NA,"1","OTTHUMT00000157277.2","HGNC:28314","OTTHUMG00000074081.5",NA,"ENSP00000428917.1","CCDS6166.2",NA
"chr8",56211799,56218524,6726,"+","HAVANA","transcript",NA,NA,"ENSG00000170791.18","protein_coding","CHCHD7","2","basic","ENST00000396723.9","protein_coding","CHCHD7-203",NA,NA,"1","OTTHUMT00000378229.1","HGNC:28314","OTTHUMG00000074081.5",NA,"ENSP00000379949.5",NA,NA
"chr8",65644734,65710562,65829,"+","HAVANA","transcript",NA,NA,"ENSG00000066855.16","protein_coding","MTFR1","2","CCDS","ENST00000262146.9","protein_coding","MTFR1-201",NA,NA,"1","OTTHUMT00000378894.2","HGNC:29510","OTTHUMG00000164468.6",NA,"ENSP00000262146.4","CCDS6182.1",NA
"chr8",65669873,65710561,40689,"+","ENSEMBL","transcript",NA,NA,"ENSG00000066855.16","protein_coding","MTFR1","3","CCDS","ENST00000458689.2","protein_coding","MTFR1-203",NA,NA,"1",NA,"HGNC:29510","OTTHUMG00000164468.6",NA,"ENSP00000391502.2","CCDS55240.1",NA
"chr8",65669981,65710562,40582,"+","HAVANA","transcript",NA,NA,"ENSG00000066855.16","protein_coding","MTFR1","2","cds_start_NF","ENST00000518800.5","protein_coding","MTFR1-207",NA,NA,"1","OTTHUMT00000378899.2","HGNC:29510","OTTHUMG00000164468.6",NA,"ENSP00000430621.1",NA,NA
"chr8",66432504,66468907,36404,"+","HAVANA","transcript",NA,NA,"ENSG00000147576.17","protein_coding","ADHFE1","2","CCDS","ENST00000396623.8","protein_coding","ADHFE1-203",NA,NA,"1","OTTHUMT00000316867.4","HGNC:16354","OTTHUMG00000193427.2",NA,"ENSP00000379865.3","CCDS6190.2",NA
"chr8",70635318,70669174,33857,"-","HAVANA","transcript",NA,NA,"ENSG00000147592.9","protein_coding","LACTB2","2","CCDS","ENST00000522447.5","protein_coding","LACTB2-203",NA,NA,"2","OTTHUMT00000378747.1","HGNC:18512","OTTHUMG00000164430.2",NA,"ENSP00000428801.1","CCDS6208.1",NA
"chr8",70637266,70669185,31920,"-","HAVANA","transcript",NA,NA,"ENSG00000147592.9","protein_coding","LACTB2","2","CCDS","ENST00000276590.5","protein_coding","LACTB2-201",NA,NA,"1","OTTHUMT00000378748.2","HGNC:18512","OTTHUMG00000164430.2",NA,"ENSP00000276590.4","CCDS6208.1",NA
"chr8",73976195,73982783,6589,"+","HAVANA","transcript",NA,NA,"ENSG00000175606.11","protein_coding","TMEM70","2","CCDS","ENST00000312184.6","protein_coding","TMEM70-201",NA,NA,"1","OTTHUMT00000379028.1","HGNC:26050","OTTHUMG00000164502.1",NA,"ENSP00000312599.5","CCDS6215.1",NA
"chr8",73976207,73981366,5160,"+","HAVANA","transcript",NA,NA,"ENSG00000175606.11","protein_coding","TMEM70","2","CCDS","ENST00000517439.1","protein_coding","TMEM70-203",NA,NA,"2","OTTHUMT00000379027.1","HGNC:26050","OTTHUMG00000164502.1",NA,"ENSP00000429467.1","CCDS47876.1",NA
"chr8",74350403,74365834,15432,"+","HAVANA","transcript",NA,NA,"ENSG00000104381.14","protein_coding","GDAP1","2","GENCODE_Primary","ENST00000434412.3","protein_coding","GDAP1-202",NA,NA,"1",NA,"HGNC:15968","OTTHUMG00000164509.3",NA,"ENSP00000417006.3",NA,NA
"chr8",74350403,74366876,16474,"+","HAVANA","transcript",NA,NA,"ENSG00000104381.14","protein_coding","GDAP1","2","CCDS","ENST00000220822.12","protein_coding","GDAP1-201",NA,NA,"1","OTTHUMT00000379061.3","HGNC:15968","OTTHUMG00000164509.3",NA,"ENSP00000220822.7","CCDS34911.1",NA
"chr8",79918717,80030259,111543,"-","HAVANA","transcript",NA,NA,"ENSG00000147586.10","protein_coding","MRPS28","2","CCDS","ENST00000276585.9","protein_coding","MRPS28-201",NA,NA,"1","OTTHUMT00000379526.2","HGNC:14513","OTTHUMG00000164642.7",NA,"ENSP00000276585.4","CCDS6226.1",NA
"chr8",79918855,80029839,110985,"-","HAVANA","transcript",NA,NA,"ENSG00000147586.10","protein_coding","MRPS28","1","exp_conf","ENST00000519386.5","protein_coding","MRPS28-205",NA,NA,"2","OTTHUMT00000379530.1","HGNC:14513","OTTHUMG00000164642.7",NA,"ENSP00000428050.1",NA,NA
"chr8",79918966,80030289,111324,"-","HAVANA","transcript",NA,NA,"ENSG00000147586.10","protein_coding","MRPS28","2","GENCODE_Primary","ENST00000521605.1","protein_coding","MRPS28-208",NA,NA,"2","OTTHUMT00000379533.2","HGNC:14513","OTTHUMG00000164642.7",NA,"ENSP00000427965.1",NA,NA
"chr8",79918988,80029964,110977,"-","HAVANA","transcript",NA,NA,"ENSG00000147586.10","protein_coding","MRPS28","2","alternative_5_UTR","ENST00000519120.1","protein_coding","MRPS28-204",NA,NA,"2","OTTHUMT00000379534.3","HGNC:14513","OTTHUMG00000164642.7",NA,"ENSP00000428744.1",NA,NA
"chr8",86472349,86508686,36338,"-","HAVANA","transcript",NA,NA,"ENSG00000176623.12","protein_coding","RMDN1","2","CCDS","ENST00000406452.8","protein_coding","RMDN1-201",NA,NA,"1","OTTHUMT00000374770.3","HGNC:24285","OTTHUMG00000163692.6",NA,"ENSP00000385927.3","CCDS34918.1",NA
"chr8",86472353,86514338,41986,"-","HAVANA","transcript",NA,NA,"ENSG00000176623.12","protein_coding","RMDN1","2","CCDS","ENST00000523911.5","protein_coding","RMDN1-218",NA,NA,"2","OTTHUMT00000374834.1","HGNC:24285","OTTHUMG00000163692.6",NA,"ENSP00000429899.1","CCDS83305.1",NA
"chr8",86474021,86508681,34661,"-","HAVANA","transcript",NA,NA,"ENSG00000176623.12","protein_coding","RMDN1","2","CCDS","ENST00000519966.5","protein_coding","RMDN1-212",NA,NA,"2","OTTHUMT00000374835.1","HGNC:24285","OTTHUMG00000163692.6",NA,"ENSP00000428661.1","CCDS69509.1",NA
"chr8",86474112,86508675,34564,"-","HAVANA","transcript",NA,NA,"ENSG00000176623.12","protein_coding","RMDN1","2","CCDS","ENST00000430676.6","protein_coding","RMDN1-202",NA,NA,"2","OTTHUMT00000374837.1","HGNC:24285","OTTHUMG00000163692.6",NA,"ENSP00000409661.2","CCDS69510.1",NA
"chr8",90001477,90051999,50523,"+","HAVANA","transcript",NA,NA,"ENSG00000104325.7","protein_coding","DECR1","1","CCDS","ENST00000522161.5","protein_coding","DECR1-215",NA,NA,"2","OTTHUMT00000375830.1","HGNC:2753","OTTHUMG00000163829.4",NA,"ENSP00000429779.1","CCDS87618.1",NA
"chr8",90001477,90053633,52157,"+","HAVANA","transcript",NA,NA,"ENSG00000104325.7","protein_coding","DECR1","2","CCDS","ENST00000220764.7","protein_coding","DECR1-201",NA,NA,"1","OTTHUMT00000375822.2","HGNC:2753","OTTHUMG00000163829.4",NA,"ENSP00000220764.2","CCDS6250.1",NA
"chr8",93916923,93926068,9146,"+","HAVANA","transcript",NA,NA,"ENSG00000164951.16","protein_coding","PDP1","2","CCDS","ENST00000297598.5","protein_coding","PDP1-201",NA,NA,"1","OTTHUMT00000378415.3","HGNC:9279","OTTHUMG00000164356.5",NA,"ENSP00000297598.4","CCDS6259.1",NA
"chr8",93916934,93924388,7455,"+","HAVANA","transcript",NA,NA,"ENSG00000164951.16","protein_coding","PDP1","2","CCDS","ENST00000520728.5","protein_coding","PDP1-208",NA,NA,"1","OTTHUMT00000378416.2","HGNC:9279","OTTHUMG00000164356.5",NA,"ENSP00000428317.1","CCDS6259.1",NA
"chr8",93917747,93923956,6210,"+","HAVANA","transcript",NA,NA,"ENSG00000164951.16","protein_coding","PDP1","2","CCDS","ENST00000517764.1","protein_coding","PDP1-203",NA,NA,"2","OTTHUMT00000378418.2","HGNC:9279","OTTHUMG00000164356.5",NA,"ENSP00000430380.1","CCDS6259.1",NA
"chr8",95024989,95058710,33722,"+","HAVANA","transcript",NA,NA,"ENSG00000156170.14","protein_coding","NDUFAF6","2","CCDS","ENST00000396124.9","protein_coding","NDUFAF6-203",NA,NA,"2","OTTHUMT00000316700.3","HGNC:28625","OTTHUMG00000150173.6",NA,"ENSP00000379430.4","CCDS6266.2",NA
"chr8",96222947,96235545,12599,"-","HAVANA","transcript",NA,NA,"ENSG00000156467.10","protein_coding","UQCRB","2","CCDS","ENST00000287022.10","protein_coding","UQCRB-201",NA,NA,"1","OTTHUMT00000379863.3","HGNC:12582","OTTHUMG00000164711.4",NA,"ENSP00000287022.5","CCDS6269.1",NA
"chr8",96230939,96233219,2281,"-","HAVANA","transcript",NA,NA,"ENSG00000156467.10","protein_coding","UQCRB","2","GENCODE_Primary","ENST00000517523.1","protein_coding","UQCRB-202",NA,NA,"2","OTTHUMT00000379867.1","HGNC:12582","OTTHUMG00000164711.4",NA,"ENSP00000429787.1",NA,NA
"chr8",96239398,96261610,22213,"-","HAVANA","transcript",NA,NA,"ENSG00000156469.9","protein_coding","MTERF3","2","CCDS","ENST00000523821.5","protein_coding","MTERF3-204",NA,NA,"1","OTTHUMT00000379873.1","HGNC:24258","OTTHUMG00000164713.3",NA,"ENSP00000429400.1","CCDS75772.1",NA
"chr8",96239402,96261610,22209,"-","HAVANA","transcript",NA,NA,"ENSG00000156469.9","protein_coding","MTERF3","2","CCDS","ENST00000287025.4","protein_coding","MTERF3-201",NA,NA,"1","OTTHUMT00000379876.2","HGNC:24258","OTTHUMG00000164713.3",NA,"ENSP00000287025.3","CCDS6270.1",NA
"chr8",96239424,96257275,17852,"-","HAVANA","transcript",NA,NA,"ENSG00000156469.9","protein_coding","MTERF3","2","basic","ENST00000522822.5","protein_coding","MTERF3-203",NA,NA,"2","OTTHUMT00000379874.1","HGNC:24258","OTTHUMG00000164713.3",NA,"ENSP00000430138.1",NA,NA
"chr8",98102344,98117171,14828,"-","HAVANA","transcript",NA,NA,"ENSG00000132541.11","protein_coding","RIDA","2","CCDS","ENST00000254878.8","protein_coding","RIDA-201",NA,NA,"1","OTTHUMT00000379687.2","HGNC:16897","OTTHUMG00000164670.5",NA,"ENSP00000254878.3","CCDS6276.1",NA
"chr8",98102464,98117171,14708,"-","HAVANA","transcript",NA,NA,"ENSG00000132541.11","protein_coding","RIDA","2","cds_start_NF","ENST00000521560.1","protein_coding","RIDA-205",NA,NA,"2","OTTHUMT00000379688.2","HGNC:16897","OTTHUMG00000164670.5",NA,"ENSP00000430482.1",NA,NA
"chr8",99877865,99893707,15843,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000520468.7","protein_coding","COX6C-205",NA,NA,"1","OTTHUMT00000379834.5","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000428895.1","CCDS6284.1",NA
"chr8",99878148,99893684,15537,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000297564.6","protein_coding","COX6C-201",NA,NA,"2","OTTHUMT00000379835.1","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000297564.2","CCDS6284.1",NA
"chr8",99878149,99893622,15474,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000520271.5","protein_coding","COX6C-204",NA,NA,"2","OTTHUMT00000379836.1","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000428150.1","CCDS6284.1",NA
"chr8",99878149,99893681,15533,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000517682.6","protein_coding","COX6C-202",NA,NA,"2","OTTHUMT00000379837.2","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000429714.1","CCDS6284.1",NA
"chr8",99878150,99893135,14986,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000524245.5","protein_coding","COX6C-210",NA,NA,"2","OTTHUMT00000379838.1","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000429410.1","CCDS6284.1",NA
"chr8",99885992,99893697,7706,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000518171.5","protein_coding","COX6C-203",NA,NA,"2","OTTHUMT00000379840.1","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000429755.1","CCDS6284.1",NA
"chr8",99887061,99893680,6620,"-","HAVANA","transcript",NA,NA,"ENSG00000164919.11","protein_coding","COX6C","2","CCDS","ENST00000523016.1","protein_coding","COX6C-209",NA,NA,"1","OTTHUMT00000379841.1","HGNC:2285","OTTHUMG00000164703.6",NA,"ENSP00000429707.1","CCDS6284.1",NA
"chr8",103398638,103415107,16470,"-","HAVANA","transcript",NA,NA,"ENSG00000164933.13","protein_coding","SLC25A32","2","CCDS","ENST00000297578.9","protein_coding","SLC25A32-201",NA,NA,"1","OTTHUMT00000380290.3","HGNC:29683","OTTHUMG00000164790.7",NA,"ENSP00000297578.4","CCDS6300.1",NA
"chr8",106270190,106752694,482505,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","2","CCDS","ENST00000517566.7","protein_coding","OXR1-209",NA,NA,"1","OTTHUMT00000380410.2","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000429205.2","CCDS56547.1",NA
"chr8",106447924,106751173,303250,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","2","CCDS","ENST00000442977.6","protein_coding","OXR1-205",NA,NA,"2","OTTHUMT00000474192.1","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000405424.2","CCDS56548.1",NA
"chr8",106618126,106707690,89565,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","2","GENCODE_Primary","ENST00000497705.5","protein_coding","OXR1-207",NA,NA,"2","OTTHUMT00000343926.2","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000431014.1",NA,NA
"chr8",106657854,106752694,94841,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","2","CCDS","ENST00000312046.10","protein_coding","OXR1-202",NA,NA,"1","OTTHUMT00000343925.2","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000311026.6","CCDS6304.2",NA
"chr8",106706381,106751861,45481,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","1","exp_conf","ENST00000519415.6","protein_coding","OXR1-211",NA,NA,"2","OTTHUMT00000384503.1","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000430701.2",NA,NA
"chr8",106726012,106752679,26668,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","2","CCDS","ENST00000449762.6","protein_coding","OXR1-206",NA,NA,"1","OTTHUMT00000343928.2","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000408659.2","CCDS56550.1",NA
"chr8",106726107,106752016,25910,"+","HAVANA","transcript",NA,NA,"ENSG00000164830.19","protein_coding","OXR1","2","CCDS","ENST00000297447.10","protein_coding","OXR1-201",NA,NA,"1","OTTHUMT00000343927.3","HGNC:15822","OTTHUMG00000167682.3",NA,"ENSP00000297447.6","CCDS56549.1",NA
"chr8",120395437,120445150,49714,"-","HAVANA","transcript",NA,NA,"ENSG00000172172.8","protein_coding","MRPL13","2","CCDS","ENST00000306185.8","protein_coding","MRPL13-201",NA,NA,"1","OTTHUMT00000381523.2","HGNC:14278","OTTHUMG00000165039.3",NA,"ENSP00000306548.3","CCDS6332.1",NA
"chr8",120413991,120445092,31102,"-","HAVANA","transcript",NA,NA,"ENSG00000172172.8","protein_coding","MRPL13","1","exp_conf","ENST00000518918.1","protein_coding","MRPL13-203",NA,NA,"2","OTTHUMT00000381525.1","HGNC:14278","OTTHUMG00000165039.3",NA,"ENSP00000430545.1",NA,NA
"chr8",124306189,124372701,66513,"-","HAVANA","transcript",NA,NA,"ENSG00000164983.9","protein_coding","TMEM65","2","CCDS","ENST00000297632.8","protein_coding","TMEM65-201",NA,NA,"1","OTTHUMT00000381464.2","HGNC:25203","OTTHUMG00000165021.2",NA,"ENSP00000297632.6","CCDS6348.1",NA
"chr8",124539123,124549979,10857,"+","HAVANA","transcript",NA,NA,"ENSG00000147684.10","protein_coding","NDUFB9","2","CCDS","ENST00000276689.8","protein_coding","NDUFB9-201",NA,NA,"1","OTTHUMT00000381606.2","HGNC:7704","OTTHUMG00000165054.3",NA,"ENSP00000276689.3","CCDS6352.1",NA
"chr8",124539131,124547438,8308,"+","HAVANA","transcript",NA,NA,"ENSG00000147684.10","protein_coding","NDUFB9","2","basic","ENST00000518008.5","protein_coding","NDUFB9-204",NA,NA,"2","OTTHUMT00000381607.1","HGNC:7704","OTTHUMG00000165054.3",NA,"ENSP00000428282.1",NA,NA
"chr8",142872357,142875797,3441,"-","HAVANA","transcript",NA,NA,"ENSG00000160882.13","protein_coding","CYP11B1","2","cds_start_NF","ENST00000519285.5","protein_coding","CYP11B1-205",NA,NA,"1","OTTHUMT00000379654.1","HGNC:2591","OTTHUMG00000164637.3",NA,"ENSP00000430144.1",NA,NA
"chr8",142872357,142879825,7469,"-","HAVANA","transcript",NA,NA,"ENSG00000160882.13","protein_coding","CYP11B1","2","CCDS","ENST00000292427.10","protein_coding","CYP11B1-201",NA,NA,"1","OTTHUMT00000379475.3","HGNC:2591","OTTHUMG00000164637.3",NA,"ENSP00000292427.5","CCDS6392.1",NA
"chr8",142873824,142879824,6001,"-","HAVANA","transcript",NA,NA,"ENSG00000160882.13","protein_coding","CYP11B1","2","CCDS","ENST00000517471.5","protein_coding","CYP11B1-204",NA,NA,"1","OTTHUMT00000379476.2","HGNC:2591","OTTHUMG00000164637.3",NA,"ENSP00000428043.1","CCDS34953.1",NA
"chr8",142873825,142879820,5996,"-","HAVANA","transcript",NA,NA,"ENSG00000160882.13","protein_coding","CYP11B1","1","exp_conf","ENST00000377675.3","protein_coding","CYP11B1-203",NA,NA,"1","OTTHUMT00000379655.1","HGNC:2591","OTTHUMG00000164637.3",NA,"ENSP00000366903.3",NA,NA
"chr8",142910559,142917843,7285,"-","HAVANA","transcript",NA,NA,"ENSG00000179142.2","protein_coding","CYP11B2","2","CCDS","ENST00000323110.2","protein_coding","CYP11B2-201",NA,NA,"1","OTTHUMT00000359904.1","HGNC:2592","OTTHUMG00000160254.1",NA,"ENSP00000325822.2","CCDS6393.1",NA
"chr8",143309324,143334880,25557,"-","HAVANA","transcript",NA,NA,"ENSG00000184428.13","protein_coding","TOP1MT","2","CCDS","ENST00000329245.9","protein_coding","TOP1MT-201",NA,NA,"1","OTTHUMT00000381247.4","HGNC:29787","OTTHUMG00000164979.8",NA,"ENSP00000328835.3","CCDS6400.1",NA
"chr8",143309356,143359924,50569,"-","HAVANA","transcript",NA,NA,"ENSG00000184428.13","protein_coding","TOP1MT","1","CCDS","ENST00000521193.5","protein_coding","TOP1MT-213",NA,NA,"2","OTTHUMT00000381294.2","HGNC:29787","OTTHUMG00000164979.8",NA,"ENSP00000428369.1","CCDS59115.1",NA
"chr8",143309360,143359977,50618,"-","HAVANA","transcript",NA,NA,"ENSG00000184428.13","protein_coding","TOP1MT","2","CCDS","ENST00000519148.5","protein_coding","TOP1MT-208",NA,NA,"2","OTTHUMT00000381248.2","HGNC:29787","OTTHUMG00000164979.8",NA,"ENSP00000429169.1","CCDS59115.1",NA
"chr8",144095076,144097525,2450,"+","HAVANA","transcript",NA,NA,"ENSG00000179091.5","protein_coding","CYC1","2","CCDS","ENST00000318911.5","protein_coding","CYC1-201",NA,NA,"1","OTTHUMT00000382895.2","HGNC:2579","OTTHUMG00000165242.2",NA,"ENSP00000317159.4","CCDS6415.1",NA
"chr8",144374047,144393242,19196,"+","HAVANA","transcript",NA,NA,"ENSG00000173137.12","protein_coding","ADCK5","2","CCDS","ENST00000308860.11","protein_coding","ADCK5-201",NA,NA,"1","OTTHUMT00000382556.4","HGNC:21738","OTTHUMG00000165190.6",NA,"ENSP00000310547.6","CCDS34965.2",NA
"chr8",144511288,144517833,6546,"-","HAVANA","transcript",NA,NA,"ENSG00000160957.15","protein_coding","RECQL4","2","CCDS","ENST00000617875.6","protein_coding","RECQL4-209",NA,NA,"1","OTTHUMT00000382483.4","HGNC:9949","OTTHUMG00000165178.7",NA,"ENSP00000482313.2","CCDS75804.1",NA
"chr8",144511288,144517845,6558,"-","HAVANA","transcript",NA,NA,"ENSG00000160957.15","protein_coding","RECQL4","2","GENCODE_Primary","ENST00000621189.4","protein_coding","RECQL4-210",NA,NA,"1","OTTHUMT00000382482.3","HGNC:9949","OTTHUMG00000165178.7",NA,"ENSP00000483145.1",NA,NA
"chr8",144525733,144529111,3379,"-","HAVANA","transcript",NA,NA,"ENSG00000213563.7","protein_coding","C8orf82","2","CCDS","ENST00000524821.6","protein_coding","C8orf82-202",NA,NA,"1","OTTHUMT00000382503.2","HGNC:33826","OTTHUMG00000165181.3",NA,"ENSP00000436621.1","CCDS34970.1",NA
"chr8",144526219,144529092,2874,"-","HAVANA","transcript",NA,NA,"ENSG00000213563.7","protein_coding","C8orf82","2","GENCODE_Primary","ENST00000313465.5","protein_coding","C8orf82-201",NA,NA,"1","OTTHUMT00000382504.1","HGNC:33826","OTTHUMG00000165181.3",NA,"ENSP00000316262.5",NA,NA
"chr8",144527324,144528556,1233,"-","HAVANA","transcript",NA,NA,"ENSG00000213563.7","protein_coding","C8orf82","2","cds_start_NF","ENST00000532827.1","protein_coding","C8orf82-204",NA,NA,"2","OTTHUMT00000382506.1","HGNC:33826","OTTHUMG00000165181.3",NA,"ENSP00000437092.1",NA,NA
"chr9",4709556,4741202,31647,"-","HAVANA","transcript",NA,NA,"ENSG00000147853.17","protein_coding","AK3","2","CCDS","ENST00000381809.8","protein_coding","AK3-202",NA,NA,"1","OTTHUMT00000051585.2","HGNC:17376","OTTHUMG00000019472.3",NA,"ENSP00000371230.3","CCDS6455.1",NA
"chr9",4712045,4742043,29999,"-","HAVANA","transcript",NA,NA,"ENSG00000147853.17","protein_coding","AK3","2","CCDS","ENST00000359883.6","protein_coding","AK3-201",NA,NA,"1","OTTHUMT00000051584.1","HGNC:17376","OTTHUMG00000019472.3",NA,"ENSP00000352948.2","CCDS56561.1",NA
"chr9",4712975,4741227,28253,"-","HAVANA","transcript",NA,NA,"ENSG00000147853.17","protein_coding","AK3","2","CCDS","ENST00000447596.4","protein_coding","AK3-203",NA,NA,"2","OTTHUMT00000470758.1","HGNC:17376","OTTHUMG00000019472.3",NA,"ENSP00000413933.2","CCDS56562.1",NA
"chr9",5357971,5437925,79955,"-","HAVANA","transcript",NA,NA,"ENSG00000107020.10","protein_coding","PLGRKT","2","CCDS","ENST00000223864.7","protein_coding","PLGRKT-201",NA,NA,"1","OTTHUMT00000051626.2","HGNC:23633","OTTHUMG00000019501.3",NA,"ENSP00000223864.2","CCDS6463.1",NA
"chr9",6532467,6645729,113263,"-","HAVANA","transcript",NA,NA,"ENSG00000178445.10","protein_coding","GLDC","2","CCDS","ENST00000321612.8","protein_coding","GLDC-201",NA,NA,"1","OTTHUMT00000051674.3","HGNC:4313","OTTHUMG00000019524.4",NA,"ENSP00000370737.4","CCDS34987.1",NA
"chr9",6558472,6565560,7089,"-","HAVANA","transcript",NA,NA,"ENSG00000178445.10","protein_coding","GLDC","2","GENCODE_Primary","ENST00000640208.1","protein_coding","GLDC-219",NA,NA,"2","OTTHUMT00000492177.1","HGNC:4313","OTTHUMG00000019524.4",NA,"ENSP00000491895.1",NA,NA
